"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","image-keyboard-response","6655","6095372","0.0-5.0-3.0-0.0-174.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6656","6096388","0.0-5.0-3.0-0.0-175.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6657","6097401","0.0-5.0-3.0-0.0-176.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6658","6099404","0.0-5.0-3.0-0.0-177.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/red_circle.png,../img/green_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6659","6099716","0.0-5.0-3.0-0.0-178.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6660","6100388","0.0-5.0-3.0-0.0-179.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6661","6100904","0.0-5.0-3.0-0.0-180.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6662","6101906","0.0-5.0-3.0-0.0-181.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6663","6102917","0.0-5.0-3.0-0.0-182.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6664","6103932","0.0-5.0-3.0-0.0-183.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6665","6104948","0.0-5.0-3.0-0.0-184.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6666","6106949","0.0-5.0-3.0-0.0-185.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png,../img/red_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6667","6107253","0.0-5.0-3.0-0.0-186.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6668","6107876","0.0-5.0-3.0-0.0-187.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6669","6108379","0.0-5.0-3.0-0.0-188.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6670","6109380","0.0-5.0-3.0-0.0-189.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6671","6110396","0.0-5.0-3.0-0.0-190.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6672","6111412","0.0-5.0-3.0-0.0-191.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6673","6112426","0.0-5.0-3.0-0.0-192.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6674","6114428","0.0-5.0-3.0-0.0-193.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png,../img/green_triangle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6675","6114740","0.0-5.0-3.0-0.0-194.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6676","6115025","0.0-5.0-3.0-0.0-195.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6677","6115540","0.0-5.0-3.0-0.0-196.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6678","6116555","0.0-5.0-3.0-0.0-197.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6679","6117565","0.0-5.0-3.0-0.0-198.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6680","6118596","0.0-5.0-3.0-0.0-199.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6681","6119614","0.0-5.0-3.0-0.0-200.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6682","6121631","0.0-5.0-3.0-0.0-201.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/green_circle.png,../img/red_triangle.png,../img/green_circle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6683","6121932","0.0-5.0-3.0-0.0-202.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6684","6122807","0.0-5.0-3.0-0.0-203.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6685","6123322","0.0-5.0-3.0-0.0-204.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6686","6124351","0.0-5.0-3.0-0.0-205.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6687","6125363","0.0-5.0-3.0-0.0-206.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6688","6126375","0.0-5.0-3.0-0.0-207.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6689","6127406","0.0-5.0-3.0-0.0-208.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6690","6129408","0.0-5.0-3.0-0.0-209.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/green_triangle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6691","6129709","0.0-5.0-3.0-0.0-210.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6692","6129995","0.0-5.0-3.0-0.0-211.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6693","6130503","0.0-5.0-3.0-0.0-212.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6694","6131507","0.0-5.0-3.0-0.0-213.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6695","6132525","0.0-5.0-3.0-0.0-214.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6696","6133539","0.0-5.0-3.0-0.0-215.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6697","6135558","0.0-5.0-3.0-0.0-216.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/red_circle.png,../img/green_circle.png,../img/red_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6698","6135870","0.0-5.0-3.0-0.0-217.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6699","6136560","0.0-5.0-3.0-0.0-218.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6700","6137075","0.0-5.0-3.0-0.0-219.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6701","6138105","0.0-5.0-3.0-0.0-220.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6702","6139117","0.0-5.0-3.0-0.0-221.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6703","6141127","0.0-5.0-3.0-0.0-222.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/red_triangle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6704","6141439","0.0-5.0-3.0-0.0-223.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
